===============================================================================
Id,USDDKK,len,datetime,open,high,low,close,volume,openinterest,USDPLN,len,datetime,open,high,low,close,volume,openinterest,TestStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,USDDKK,USDPLN
2669,USDDKK,2668,2015-04-16 23:59:59.999989,6.97998,6.89857,7.02751,6.93136,0.0,,USDPLN,2669,2015-04-16 23:59:59.999989,3.75492,3.71655,3.77929,3.73284,0.0,,TestStrategy,2669,735704.9999999999,Broker,2669,100485.77170462158,100485.77170462158,BuySell,2669,,,BuySell,2669,,,DataTrades,2669,,
2670,USDDKK,2669,2015-04-17 23:59:59.999989,6.93136,6.87609,6.95044,6.91516,0.0,,USDPLN,2670,2015-04-17 23:59:59.999989,3.73285,3.6991,3.74669,3.72953,0.0,,TestStrategy,2670,735705.9999999999,Broker,2670,100485.77170462158,100485.77170462158,BuySell,2670,,,BuySell,2670,,,DataTrades,2670,,
2671,USDDKK,2670,2015-04-20 23:59:59.999989,6.91516,6.9037,6.96353,6.95689,0.0,,USDPLN,2671,2015-04-20 23:59:59.999989,3.72964,3.6996,3.73542,3.71277,0.0,,TestStrategy,2671,735708.9999999999,Broker,2671,100485.77170462158,100485.77170462158,BuySell,2671,,,BuySell,2671,,,DataTrades,2671,,
2672,USDDKK,2671,2015-04-21 23:59:59.999989,6.95689,6.91988,6.99845,6.95575,0.0,,USDPLN,2672,2015-04-21 23:59:59.999989,3.7129,3.69999,3.73563,3.7152,0.0,,TestStrategy,2672,735709.9999999999,Broker,2672,100485.77170462158,100485.77170462158,BuySell,2672,,,BuySell,2672,,,DataTrades,2672,,
2673,USDDKK,2672,2015-04-22 23:59:59.999989,6.95575,6.90746,6.97858,6.96732,0.0,,USDPLN,2673,2015-04-22 23:59:59.999989,3.7152,3.69935,3.7348,3.7194,0.0,,TestStrategy,2673,735710.9999999999,Broker,2673,100485.77170462158,100485.77170462158,BuySell,2673,,,BuySell,2673,,,DataTrades,2673,,
2674,USDDKK,2673,2015-04-23 23:59:59.999989,6.96737,6.87754,6.99357,6.91295,0.0,,USDPLN,2674,2015-04-23 23:59:59.999989,3.7194,3.68613,3.74892,3.70316,0.0,,TestStrategy,2674,735711.9999999999,Broker,2674,100485.77170462158,100485.77170462158,BuySell,2674,,,BuySell,2674,,,DataTrades,2674,,
2675,USDDKK,2674,2015-04-24 23:59:59.999989,6.91295,6.8443,6.91439,6.87406,0.0,,USDPLN,2675,2015-04-24 23:59:59.999989,3.70324,3.67705,3.72336,3.7137,0.0,,TestStrategy,2675,735712.9999999999,Broker,2675,100485.77170462158,100485.77170462158,BuySell,2675,,,BuySell,2675,,,DataTrades,2675,,
2676,USDDKK,2675,2015-04-27 23:59:59.999989,6.87406,6.82744,6.89521,6.85778,0.0,,USDPLN,2676,2015-04-27 23:59:59.999989,3.7137,3.64662,3.72578,3.66318,0.0,,TestStrategy,2676,735715.9999999999,Broker,2676,100485.77170462158,100485.77170462158,BuySell,2676,,,BuySell,2676,,,DataTrades,2676,,
2677,USDDKK,2676,2015-04-28 23:59:59.999989,6.8578,6.78922,6.8692,6.80255,0.0,,USDPLN,2677,2015-04-28 23:59:59.999989,3.6631,3.62572,3.68761,3.6423,0.0,,TestStrategy,2677,735716.9999999999,Broker,2677,100485.77170462158,100485.77170462158,BuySell,2677,,,BuySell,2677,,,DataTrades,2677,,
2678,USDDKK,2677,2015-04-29 23:59:59.999989,6.80245,6.66824,6.80719,6.71689,0.0,,USDPLN,2678,2015-04-29 23:59:59.999989,3.6423,3.5825,3.65089,3.60675,0.0,,TestStrategy,2678,735717.9999999999,Broker,2678,100485.77170462158,100485.77170462158,BuySell,2678,,,BuySell,2678,,,DataTrades,2678,,
2679,USDDKK,2678,2015-04-30 23:59:59.999989,6.71688,6.62624,6.7388,6.65862,0.0,,USDPLN,2679,2015-04-30 23:59:59.999989,3.60685,3.57591,3.62655,3.59334,0.0,,TestStrategy,2679,735718.9999999999,Broker,2679,100485.77170462158,100485.77170462158,BuySell,2679,,,BuySell,2679,,,DataTrades,2679,,
2680,USDDKK,2679,2015-05-01 23:59:59.999989,6.65863,6.60937,6.68077,6.66962,0.0,,USDPLN,2680,2015-05-01 23:59:59.999989,3.59339,3.58002,3.6442,3.6281,0.0,,TestStrategy,2680,735719.9999999999,Broker,2680,100485.77170462158,100485.77170462158,BuySell,2680,,,BuySell,2680,,,DataTrades,2680,,
2681,USDDKK,2680,2015-05-04 23:59:59.999989,6.66963,6.64863,6.7106,6.70318,0.0,,USDPLN,2681,2015-05-04 23:59:59.999989,3.6281,3.6007,3.63467,3.61663,0.0,,TestStrategy,2681,735722.9999999999,Broker,2681,100485.77170462158,100485.77170462158,BuySell,2681,,,BuySell,2681,,,DataTrades,2681,,
2682,USDDKK,2681,2015-05-05 23:59:59.999989,6.70322,6.63732,6.74508,6.64474,0.0,,USDPLN,2682,2015-05-05 23:59:59.999989,3.61659,3.58289,3.63633,3.5871,0.0,,TestStrategy,2682,735723.9999999999,Broker,2682,100485.77170462158,100485.77170462158,BuySell,2682,,,BuySell,2682,,,DataTrades,2682,,
2683,USDDKK,2682,2015-05-06 23:59:59.999989,6.64474,6.56554,6.66236,6.58078,0.0,,USDPLN,2683,2015-05-06 23:59:59.999989,3.58707,3.55404,3.61802,3.56375,0.0,,TestStrategy,2683,735724.9999999999,Broker,2683,100485.77170462158,100485.77170462158,BuySell,2683,,,BuySell,2683,,,DataTrades,2683,,
2684,USDDKK,2683,2015-05-07 23:59:59.999989,6.58076,6.55166,6.66481,6.6612,0.0,,USDPLN,2684,2015-05-07 23:59:59.999989,3.56375,3.55797,3.6094,3.6072,0.0,,TestStrategy,2684,735725.9999999999,Broker,2684,100485.77170462158,100485.77170462158,BuySell,2684,,,BuySell,2684,,,DataTrades,2684,,
2685,USDDKK,2684,2015-05-08 23:59:59.999989,6.6612,6.60845,6.70183,6.69513,0.0,,USDPLN,2685,2015-05-08 23:59:59.999989,3.6072,3.58894,3.6443,3.6408,0.0,,TestStrategy,2685,735726.9999999999,Broker,2685,100485.77170462158,100485.77170462158,BuySell,2685,,,BuySell,2685,,,DataTrades,2685,,
2686,USDDKK,2685,2015-05-11 23:59:59.999989,6.69521,6.66403,6.70409,6.68938,0.0,,USDPLN,2686,2015-05-11 23:59:59.999989,3.6408,3.62496,3.66187,3.6563,0.0,,TestStrategy,2686,735729.9999999999,Broker,2686,100485.77170462158,100485.77170462158,BuySell,2686,,,BuySell,2686,,,DataTrades,2686,,
2687,USDDKK,2686,2015-05-12 23:59:59.999989,6.68938,6.61563,6.68938,6.63837,0.0,,USDPLN,2687,2015-05-12 23:59:59.999989,3.6563,3.62779,3.6653,3.6459,0.0,,TestStrategy,2687,735730.9999999999,Broker,2687,100485.77170462158,100485.77170462158,BuySell,2687,,,BuySell,2687,,,DataTrades,2687,,
2688,USDDKK,2687,2015-05-13 23:59:59.999989,6.63842,6.55539,6.66064,6.56552,0.0,,USDPLN,2688,2015-05-13 23:59:59.999989,3.64599,3.5918,3.65061,3.59753,0.0,,TestStrategy,2688,735731.9999999999,Broker,2688,100485.77170462158,100485.77170462158,BuySell,2688,,,BuySell,2688,,,DataTrades,2688,,
2689,USDDKK,2688,2015-05-14 23:59:59.999989,6.56559,6.52153,6.58012,6.54372,0.0,,USDPLN,2689,2015-05-14 23:59:59.999989,3.59748,3.55562,3.6041,3.5641,0.0,,TestStrategy,2689,735732.9999999999,Broker,2689,100485.77170462158,100485.77170462158,BuySell,2689,,,BuySell,2689,,,DataTrades,2689,,
2690,USDDKK,2689,2015-05-15 23:59:59.999989,6.54375,6.50933,6.59198,6.53028,0.0,,USDPLN,2690,2015-05-15 23:59:59.999989,3.5641,3.52361,3.57459,3.53602,0.0,,TestStrategy,2690,735733.9999999999,Broker,2690,100485.77170462158,100485.77170462158,BuySell,2690,,,BuySell,2690,,,DataTrades,2690,,
2691,USDDKK,2690,2015-05-18 23:59:59.999989,6.53031,6.51948,6.61056,6.59857,0.0,,USDPLN,2691,2015-05-18 23:59:59.999989,3.53602,3.53132,3.60859,3.6021,0.0,,TestStrategy,2691,735736.9999999999,Broker,2691,100485.77170462158,100485.77170462158,BuySell,2691,,,BuySell,2691,,,DataTrades,2691,,
2692,USDDKK,2691,2015-05-19 23:59:59.999989,6.59857,6.58985,6.70798,6.69457,0.0,,USDPLN,2692,2015-05-19 23:59:59.999989,3.6021,3.5938,3.651,3.63419,0.0,,TestStrategy,2692,735737.9999999999,Broker,2692,100485.77170462158,100485.77170462158,BuySell,2692,,,BuySell,2692,,,DataTrades,2692,,
2693,USDDKK,2692,2015-05-20 23:59:59.999989,6.69457,6.69099,6.7429,6.70585,0.0,,USDPLN,2693,2015-05-20 23:59:59.999989,3.6342,3.63232,3.68738,3.67182,0.0,,TestStrategy,2693,735738.9999999999,Broker,2693,100485.77170462158,100485.77170462158,BuySell,2693,,,BuySell,2693,,,DataTrades,2693,,
2694,USDDKK,2693,2015-05-21 23:59:59.999989,6.70593,6.66907,6.73073,6.68749,0.0,,USDPLN,2694,2015-05-21 23:59:59.999989,3.67184,3.6524,3.69274,3.6708,0.0,,TestStrategy,2694,735739.9999999999,Broker,2694,100485.77170462158,100485.77170462158,BuySell,2694,,,BuySell,2694,,,DataTrades,2694,,
2695,USDDKK,2694,2015-05-22 23:59:59.999989,6.68755,6.65198,6.79701,6.78473,0.0,,USDPLN,2695,2015-05-22 23:59:59.999989,3.67087,3.65884,3.76261,3.75554,0.0,,TestStrategy,2695,735740.9999999999,Broker,2695,100485.77170462158,100485.77170462158,BuySell,2695,,,BuySell,2695,,,DataTrades,2695,,
2696,USDDKK,2695,2015-05-25 23:59:59.999989,6.78477,6.77201,6.82002,6.81267,0.0,,USDPLN,2696,2015-05-25 23:59:59.999989,3.75553,3.72815,3.76045,3.7462,0.0,,TestStrategy,2696,735743.9999999999,Broker,2696,100485.77170462158,100485.77170462158,BuySell,2696,,,BuySell,2696,,,DataTrades,2696,,
2697,USDDKK,2696,2015-05-26 23:59:59.999989,6.81267,6.80885,6.85964,6.84845,0.0,,USDPLN,2697,2015-05-26 23:59:59.999989,3.74617,3.7446,3.82104,3.80844,0.0,,TestStrategy,2697,735744.9999999999,Broker,2697,100485.77170462158,100485.77170462158,BuySell,2697,,,BuySell,2697,,,DataTrades,2697,,
2698,USDDKK,2697,2015-05-27 23:59:59.999989,6.84841,6.81961,6.89036,6.83444,0.0,,USDPLN,2698,2015-05-27 23:59:59.999989,3.8085,3.76105,3.82519,3.7826,0.0,,TestStrategy,2698,735745.9999999999,Broker,2698,100485.77170462158,100485.77170462158,BuySell,2698,,,BuySell,2698,,,DataTrades,2698,,
2699,USDDKK,2698,2015-05-28 23:59:59.999989,6.83438,6.79543,6.86308,6.80665,0.0,,USDPLN,2699,2015-05-28 23:59:59.999989,3.78262,3.76682,3.80784,3.76932,0.0,,TestStrategy,2699,735746.9999999999,Broker,2699,100485.77170462158,100485.77170462158,BuySell,2699,,,BuySell,2699,,,DataTrades,2699,,
2700,USDDKK,2699,2015-05-29 23:59:59.999989,6.80665,6.77702,6.82682,6.8122,0.0,,USDPLN,2700,2015-05-29 23:59:59.999989,3.76932,3.73347,3.78316,3.7506,0.0,,TestStrategy,2700,735747.9999999999,Broker,2700,100485.77170462158,100485.77170462158,BuySell,2700,,,BuySell,2700,,,DataTrades,2700,,
2701,USDDKK,2700,2015-06-01 23:59:59.999989,6.81219,6.79303,6.85003,6.82457,0.0,,USDPLN,2701,2015-06-01 23:59:59.999989,3.7506,3.7451,3.78781,3.76463,0.0,,TestStrategy,2701,735750.9999999999,Broker,2701,100485.77170462158,100485.77170462158,BuySell,2701,,,BuySell,2701,,,DataTrades,2701,,
2702,USDDKK,2701,2015-06-02 23:59:59.999989,6.82457,6.66089,6.83044,6.68625,0.0,,USDPLN,2702,2015-06-02 23:59:59.999989,3.7647,3.68322,3.77135,3.6896,0.0,,TestStrategy,2702,735751.9999999999,Broker,2702,100485.77170462158,100485.77170462158,BuySell,2702,,,BuySell,2702,,,DataTrades,2702,,
2703,USDDKK,2702,2015-06-03 23:59:59.999989,6.68624,6.60966,6.73183,6.61883,0.0,,USDPLN,2703,2015-06-03 23:59:59.999989,3.6896,3.67979,3.72227,3.68873,0.0,,TestStrategy,2703,735752.9999999999,Broker,2703,100485.77170462158,100485.77170462158,BuySell,2703,,,BuySell,2703,,,DataTrades,2703,,
2704,USDDKK,2703,2015-06-04 23:59:59.999989,6.61886,6.55438,6.67209,6.65442,0.0,,USDPLN,2704,2015-06-04 23:59:59.999989,3.68871,3.67356,3.7179,3.7085,0.0,,TestStrategy,2704,735753.9999999999,Broker,2704,100485.77170462158,100485.77170462158,BuySell,2704,,,BuySell,2704,,,DataTrades,2704,,
2705,USDDKK,2704,2015-06-05 23:59:59.999989,6.65448,6.61148,6.75091,6.71796,0.0,,USDPLN,2705,2015-06-05 23:59:59.999989,3.7085,3.65418,3.76521,3.74079,0.0,,TestStrategy,2705,735754.9999999999,Broker,2705,100485.77170462158,100485.77170462158,BuySell,2705,,,BuySell,2705,,,DataTrades,2705,,
2706,USDDKK,2705,2015-06-08 23:59:59.999989,6.71799,6.57758,6.72756,6.59006,0.0,,USDPLN,2706,2015-06-08 23:59:59.999989,3.74077,3.6808,3.75442,3.6896,0.0,,TestStrategy,2706,735757.9999999999,Broker,2706,100485.77170462158,100485.77170462158,BuySell,2706,,,BuySell,2706,,,DataTrades,2706,,
2707,USDDKK,2706,2015-06-09 23:59:59.999989,6.59011,6.57387,6.6521,6.61189,0.0,,USDPLN,2707,2015-06-09 23:59:59.999989,3.6895,3.68119,3.7171,3.69842,0.0,,TestStrategy,2707,735758.9999999999,Broker,2707,100485.77170462158,100485.77170462158,BuySell,2707,,,BuySell,2707,,,DataTrades,2707,,
2708,USDDKK,2707,2015-06-10 23:59:59.999989,6.61189,6.55118,6.62558,6.60178,0.0,,USDPLN,2708,2015-06-10 23:59:59.999989,3.6985,3.64481,3.70002,3.6569,0.0,,TestStrategy,2708,735759.9999999999,Broker,2708,100485.77170462158,100485.77170462158,BuySell,2708,,,BuySell,2708,,,DataTrades,2708,,
2709,USDDKK,2708,2015-06-11 23:59:59.999989,6.60169,6.58377,6.66986,6.62516,0.0,,USDPLN,2709,2015-06-11 23:59:59.999989,3.6569,3.65162,3.69291,3.67035,0.0,,TestStrategy,2709,735760.9999999999,Broker,2709,100485.77170462158,100485.77170462158,BuySell,2709,,,BuySell,2709,,,DataTrades,2709,,
2710,USDDKK,2709,2015-06-12 23:59:59.999989,6.62498,6.60371,6.68936,6.64953,0.0,,USDPLN,2710,2015-06-12 23:59:59.999989,3.67034,3.65766,3.7126,3.6868,0.0,,TestStrategy,2710,735761.9999999999,Broker,2710,100485.77170462158,100485.77170462158,BuySell,2710,,,BuySell,2710,,,DataTrades,2710,,
2711,USDDKK,2710,2015-06-15 23:59:59.999989,6.64943,6.60346,6.66615,6.61226,0.0,,USDPLN,2711,2015-06-15 23:59:59.999989,3.6868,3.67325,3.70996,3.67831,0.0,,TestStrategy,2711,735764.9999999999,Broker,2711,100485.77170462158,100485.77170462158,BuySell,2711,,,BuySell,2711,,,DataTrades,2711,,
2712,USDDKK,2711,2015-06-16 23:59:59.999989,6.61226,6.58343,6.65342,6.62215,0.0,,USDPLN,2712,2015-06-16 23:59:59.999989,3.67832,3.67327,3.69729,3.67831,0.0,,TestStrategy,2712,735765.9999999999,Broker,2712,100485.77170462158,100485.77170462158,BuySell,2712,,,BuySell,2712,,,DataTrades,2712,,
2713,USDDKK,2712,2015-06-17 23:59:59.999989,6.62215,6.55767,6.64932,6.56355,0.0,,USDPLN,2713,2015-06-17 23:59:59.999989,3.6783,3.6483,3.7109,3.65172,0.0,,TestStrategy,2713,735766.9999999999,Broker,2713,100485.77170462158,100485.77170462158,BuySell,2713,,,BuySell,2713,,,DataTrades,2713,,
2714,USDDKK,2713,2015-06-18 23:59:59.999989,6.56354,6.52345,6.57748,6.55975,0.0,,USDPLN,2714,2015-06-18 23:59:59.999989,3.65171,3.64189,3.67702,3.66445,0.0,,TestStrategy,2714,735767.9999999999,Broker,2714,100485.77170462158,100485.77170462158,BuySell,2714,,,BuySell,2714,,,DataTrades,2714,,
2715,USDDKK,2714,2015-06-19 23:59:59.999989,6.55975,6.55252,6.60629,6.55411,0.0,,USDPLN,2715,2015-06-19 23:59:59.999989,3.66453,3.66433,3.69618,3.66891,0.0,,TestStrategy,2715,735768.9999999999,Broker,2715,100485.77170462158,100485.77170462158,BuySell,2715,,,BuySell,2715,,,DataTrades,2715,,
2716,USDDKK,2715,2015-06-22 23:59:59.999989,6.55414,6.53892,6.6288,6.6232,0.0,,USDPLN,2716,2015-06-22 23:59:59.999989,3.66891,3.65214,3.70047,3.69763,0.0,,TestStrategy,2716,735771.9999999999,Broker,2716,100485.77170462158,100485.77170462158,BuySell,2716,,,BuySell,2716,,,DataTrades,2716,,
2717,USDDKK,2716,2015-06-23 23:59:59.999989,6.6232,6.61135,6.70053,6.66951,0.0,,USDPLN,2717,2015-06-23 23:59:59.999989,3.69754,3.68287,3.74544,3.7227,0.0,,TestStrategy,2717,735772.9999999999,Broker,2717,100485.77170462158,100485.77170462158,BuySell,2717,,,BuySell,2717,,,DataTrades,2717,,
2718,USDDKK,2717,2015-06-24 23:59:59.999989,6.66958,6.64126,6.67966,6.65035,0.0,,USDPLN,2718,2015-06-24 23:59:59.999989,3.72268,3.70099,3.73436,3.71617,0.0,,TestStrategy,2718,735773.9999999999,Broker,2718,100485.77170462158,100485.77170462158,BuySell,2718,,,BuySell,2718,,,DataTrades,2718,,
2719,USDDKK,2718,2015-06-25 23:59:59.999989,6.65032,6.64318,6.68793,6.66728,0.0,,USDPLN,2719,2015-06-25 23:59:59.999989,3.7162,3.71179,3.74236,3.7252,0.0,,TestStrategy,2719,735774.9999999999,Broker,2719,100485.77170462158,100485.77170462158,BuySell,2719,,,BuySell,2719,,,DataTrades,2719,,
2720,USDDKK,2719,2015-06-26 23:59:59.999989,6.66729,6.64858,6.80788,6.77112,0.0,,USDPLN,2720,2015-06-26 23:59:59.999989,3.7252,3.71931,3.8196,3.7998,0.0,,TestStrategy,2720,735775.9999999999,Broker,2720,100485.77170462158,100485.77170462158,BuySell,2720,,,BuySell,2720,,,DataTrades,2720,,
2721,USDDKK,2720,2015-06-29 23:59:59.999989,6.77116,6.61409,6.78823,6.66615,0.0,,USDPLN,2721,2015-06-29 23:59:59.999989,3.7998,3.71804,3.81512,3.743,0.0,,TestStrategy,2721,735778.9999999999,Broker,2721,100485.77170462158,100485.77170462158,BuySell,2721,,,BuySell,2721,,,DataTrades,2721,,
2722,USDDKK,2721,2015-06-30 23:59:59.999989,6.666,6.63429,6.71212,6.69561,0.0,,USDPLN,2722,2015-06-30 23:59:59.999989,3.743,3.72685,3.7695,3.75984,0.0,,TestStrategy,2722,735779.9999999999,Broker,2722,100485.77170462158,100485.77170462158,BuySell,2722,,,BuySell,2722,,,DataTrades,2722,,
2723,USDDKK,2722,2015-07-01 23:59:59.999989,6.69556,6.67749,6.76165,6.73781,0.0,,USDPLN,2723,2015-07-01 23:59:59.999989,3.75995,3.7443,3.793,3.78003,0.0,,TestStrategy,2723,735780.9999999999,Broker,2723,100485.77170462158,100485.77170462158,BuySell,2723,,,BuySell,2723,,,DataTrades,2723,,
2724,USDDKK,2723,2015-07-02 23:59:59.999989,6.73792,6.70752,6.75195,6.72097,0.0,,USDPLN,2724,2015-07-02 23:59:59.999989,3.78003,3.75018,3.79334,3.77508,0.0,,TestStrategy,2724,735781.9999999999,Broker,2724,100485.77170462158,100485.77170462158,BuySell,2724,,,BuySell,2724,,,DataTrades,2724,,
2725,USDDKK,2724,2015-07-03 23:59:59.999989,6.72099,6.70825,6.79993,6.75811,0.0,,USDPLN,2725,2015-07-03 23:59:59.999989,3.77517,3.74581,3.8354,3.80515,0.0,,TestStrategy,2725,735782.9999999999,Broker,2725,100485.77170462158,100485.77170462158,BuySell,2725,,,BuySell,2725,,,DataTrades,2725,,
2726,USDDKK,2725,2015-07-06 23:59:59.999989,6.75808,6.72269,6.78083,6.76329,0.0,,USDPLN,2726,2015-07-06 23:59:59.999989,3.80513,3.78013,3.81915,3.80562,0.0,,TestStrategy,2726,735785.9999999999,Broker,2726,100485.77170462158,100485.77170462158,BuySell,2726,,,BuySell,2726,,,DataTrades,2726,,
2727,USDDKK,2726,2015-07-07 23:59:59.999989,6.76329,6.75087,6.83493,6.78988,0.0,,USDPLN,2727,2015-07-07 23:59:59.999989,3.80563,3.80033,3.85485,3.82785,0.0,,TestStrategy,2727,735786.9999999999,Broker,2727,100485.77170462158,100485.77170462158,BuySell,2727,,,BuySell,2727,,,DataTrades,2727,,
2728,USDDKK,2727,2015-07-08 23:59:59.999989,6.78988,6.72666,6.78989,6.73549,0.0,,USDPLN,2728,2015-07-08 23:59:59.999989,3.82784,3.81046,3.84043,3.81609,0.0,,TestStrategy,2728,735787.9999999999,Broker,2728,100485.77170462158,100485.77170462158,BuySell,2728,,,BuySell,2728,,,DataTrades,2728,,
2729,USDDKK,2728,2015-07-09 23:59:59.999989,6.73548,6.7062,6.78822,6.72342,0.0,,USDPLN,2729,2015-07-09 23:59:59.999989,3.81611,3.79081,3.8345,3.7953,0.0,,TestStrategy,2729,735788.9999999999,Broker,2729,100485.77170462158,100485.77170462158,BuySell,2729,,,BuySell,2729,,,DataTrades,2729,,
2730,USDDKK,2729,2015-07-10 23:59:59.999989,6.7234,6.65279,6.73519,6.7021,0.0,,USDPLN,2730,2015-07-10 23:59:59.999989,3.7953,3.7199,3.7972,3.7483,0.0,,TestStrategy,2730,735789.9999999999,Broker,2730,100485.77170462158,100485.77170462158,BuySell,2730,,,BuySell,2730,,,DataTrades,2730,,
2731,USDDKK,2730,2015-07-13 23:59:59.999989,6.7021,6.66354,6.79943,6.77687,0.0,,USDPLN,2731,2015-07-13 23:59:59.999989,3.7484,3.70401,3.76545,3.75446,0.0,,TestStrategy,2731,735792.9999999999,Broker,2731,100485.77170462158,100485.77170462158,BuySell,2731,,,BuySell,2731,,,DataTrades,2731,,
2732,USDDKK,2731,2015-07-14 23:59:59.999989,6.77687,6.73414,6.8047,6.77964,0.0,,USDPLN,2732,2015-07-14 23:59:59.999989,3.75443,3.7287,3.77636,3.74933,0.0,,TestStrategy,2732,735793.9999999999,Broker,2732,100485.77170462158,100485.77170462158,BuySell,2732,,,BuySell,2732,,,DataTrades,2732,,
2733,USDDKK,2732,2015-07-15 23:59:59.999989,6.77966,6.76163,6.83645,6.82319,0.0,,USDPLN,2733,2015-07-15 23:59:59.999989,3.74935,3.74386,3.78141,3.7745,0.0,,TestStrategy,2733,735794.9999999999,Broker,2733,100485.77170462158,100485.77170462158,BuySell,2733,,,BuySell,2733,,,DataTrades,2733,,
2734,USDDKK,2733,2015-07-16 23:59:59.999989,6.82321,6.81484,6.87292,6.84401,0.0,,USDPLN,2734,2015-07-16 23:59:59.999989,3.7746,3.75685,3.78406,3.77093,0.0,,TestStrategy,2734,735795.9999999999,Broker,2734,100485.77170462158,100485.77170462158,BuySell,2734,,,BuySell,2734,,,DataTrades,2734,,
2735,USDDKK,2734,2015-07-17 23:59:59.999989,6.84397,6.84014,6.89513,6.89417,0.0,,USDPLN,2735,2015-07-17 23:59:59.999989,3.77098,3.76114,3.79382,3.79368,0.0,,TestStrategy,2735,735796.9999999999,Broker,2735,100485.77170462158,100485.77170462158,BuySell,2735,,,BuySell,2735,,,DataTrades,2735,,
2736,USDDKK,2735,2015-07-20 23:59:59.999989,6.8942,6.86329,6.90079,6.89026,0.0,,USDPLN,2736,2015-07-20 23:59:59.999989,3.79374,3.7792,3.81405,3.80653,0.0,,TestStrategy,2736,735799.9999999999,Broker,2736,100485.77170462158,100485.77170462158,BuySell,2736,,,BuySell,2736,,,DataTrades,2736,,
2737,USDDKK,2736,2015-07-21 23:59:59.999989,6.89036,6.80183,6.89996,6.8238,0.0,,USDPLN,2737,2015-07-21 23:59:59.999989,3.80659,3.76776,3.8116,3.77703,0.0,,TestStrategy,2737,735800.9999999999,Broker,2737,100485.77170462158,100485.77170462158,BuySell,2737,,,BuySell,2737,,,DataTrades,2737,,
2738,USDDKK,2737,2015-07-22 23:59:59.999989,6.82384,6.80291,6.8642,6.8163,0.0,,USDPLN,2738,2015-07-22 23:59:59.999989,3.77706,3.74577,3.78191,3.759,0.0,,TestStrategy,2738,735801.9999999999,Broker,2738,100485.77170462158,100485.77170462158,BuySell,2738,,,BuySell,2738,,,DataTrades,2738,,
2739,USDDKK,2738,2015-07-23 23:59:59.999989,6.81635,6.76977,6.83013,6.79875,0.0,,USDPLN,2739,2015-07-23 23:59:59.999989,3.7589,3.73585,3.77185,3.7504,0.0,,TestStrategy,2739,735802.9999999999,Broker,2739,100485.77170462158,100485.77170462158,BuySell,2739,,,BuySell,2739,,,DataTrades,2739,,
2740,USDDKK,2739,2015-07-24 23:59:59.999989,6.79878,6.77348,6.82907,6.78005,0.0,,USDPLN,2740,2015-07-24 23:59:59.999989,3.75047,3.74693,3.7783,3.76407,0.0,,TestStrategy,2740,735803.9999999999,Broker,2740,100485.77170462158,100485.77170462158,BuySell,2740,,,BuySell,2740,,,DataTrades,2740,,
2741,USDDKK,2740,2015-07-27 23:59:59.999989,6.78005,6.70355,6.7837,6.73718,0.0,,USDPLN,2741,2015-07-27 23:59:59.999989,3.76415,3.70049,3.76736,3.7179,0.0,,TestStrategy,2741,735806.9999999999,Broker,2741,100485.77170462158,100485.77170462158,BuySell,2741,,,BuySell,2741,,,DataTrades,2741,,
2742,USDDKK,2741,2015-07-28 23:59:59.999989,6.73718,6.73081,6.7691,6.73366,0.0,,USDPLN,2742,2015-07-28 23:59:59.999989,3.71741,3.71261,3.74141,3.71635,0.0,,TestStrategy,2742,735807.9999999999,Broker,2742,100485.77170462158,100485.77170462158,BuySell,2742,,,BuySell,2742,,,DataTrades,2742,,
2743,USDDKK,2742,2015-07-29 23:59:59.999989,6.73365,6.73194,6.80723,6.79955,0.0,,USDPLN,2743,2015-07-29 23:59:59.999989,3.71647,3.71615,3.7606,3.7548,0.0,,TestStrategy,2743,735808.9999999999,Broker,2743,100485.77170462158,100485.77170462158,BuySell,2743,,,BuySell,2743,,,DataTrades,2743,,
2744,USDDKK,2743,2015-07-30 23:59:59.999989,6.79954,6.79159,6.8484,6.81555,0.0,,USDPLN,2744,2015-07-30 23:59:59.999989,3.7548,3.75334,3.80512,3.78005,0.0,,TestStrategy,2744,735809.9999999999,Broker,2744,100485.77170462158,100485.77170462158,BuySell,2744,,,BuySell,2744,,,DataTrades,2744,,
2745,USDDKK,2744,2015-07-31 23:59:59.999989,6.81555,6.71279,6.83114,6.79332,0.0,,USDPLN,2745,2015-07-31 23:59:59.999989,3.77998,3.73203,3.79742,3.77,0.0,,TestStrategy,2745,735810.9999999999,Broker,2745,100485.77170462158,100485.77170462158,BuySell,2745,,,BuySell,2745,,,DataTrades,2745,,
